CustomerID,TenureMonths,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,SupportTickets,TechSupportCalls,SeniorCitizen,Dependents,PaperlessBilling,Churn
CUST10878,40,76.06,3057.19,One year,DSL,Credit card,5,2,Yes,No,No,1
CUST10879,46,75.18,3605.18,Month-to-month,Fiber optic,Electronic check,0,2,No,No,Yes,1
CUST10880,7,69.29,680.8,Two year,Fiber optic,Bank transfer,1,3,No,Yes,Yes,1
CUST10881,62,32.02,2062.28,Two year,No,Electronic check,4,0,No,No,Yes,1
CUST10882,33,87.26,,Month-to-month,Fiber optic,Electronic check,2,1,No,No,Yes,1
CUST10883,12,48.94,661.09,One year,Fiber optic,Electronic check,0,2,No,Yes,Yes,1
CUST10884,59,91.95,5560.23,Month-to-month,No,Electronic check,3,3,Yes,No,No,1
CUST10885,53,30.34,1407.3,One year,DSL,Mailed check,2,1,No,No,Yes,1
CUST10886,4,128.05,660.41,Month-to-month,No,Mailed check,0,3,No,Yes,No,1
CUST10887,14,74.25,985.04,One year,No,Electronic check,2,3,No,No,Yes,1
CUST10888,2,119.16,184.82,Month-to-month,No,Mailed check,0,1,No,Yes,Yes,1
CUST10889,20,74.93,1463.11,Month-to-month,DSL,Mailed check,1,2,No,No,Yes,1
CUST10890,8,31.33,282.65,Two year,DSL,Bank transfer,0,3,No,No,Yes,1
CUST10891,52,111.33,5678.03,Month-to-month,Fiber optic,Credit card,3,1,No,No,No,1
CUST10892,38,93.06,3507.8,Two year,Fiber optic,Bank transfer,1,2,No,No,Yes,1
CUST10893,71,107.08,7655.21,Two year,Fiber optic,Credit card,3,2,No,No,Yes,1
CUST10894,54,69.96,3799.7,Two year,No,Electronic check,2,0,No,No,No,0
CUST10895,45,91.98,4177.18,Month-to-month,Fiber optic,Electronic check,0,2,Yes,No,No,1
CUST10896,37,114.9,4218.9,Two year,DSL,Credit card,3,1,No,No,Yes,0
CUST10897,4,91.26,434.41,Month-to-month,Fiber optic,Mailed check,2,3,No,Yes,No,1
CUST10898,6,61.51,474.7,Month-to-month,DSL,Credit card,3,1,No,No,No,1
CUST10899,45,94.57,4355.29,Two year,DSL,Mailed check,2,2,No,No,No,0
CUST10900,1,95.54,138.3,One year,DSL,Electronic check,0,2,No,No,Yes,1
CUST10901,4,125.86,597.33,Month-to-month,No,Credit card,1,1,No,No,Yes,1
CUST10902,16,63.95,1110.31,Month-to-month,Fiber optic,Bank transfer,2,5,No,No,Yes,1
CUST10903,64,69.63,4723.97,Two year,Fiber optic,Credit card,2,0,No,No,Yes,0
CUST10904,34,110.27,3870.99,One year,Fiber optic,Mailed check,4,4,No,No,No,1
CUST10905,52,78.11,4052.85,Month-to-month,Fiber optic,Electronic check,0,0,No,No,Yes,1
CUST10906,30,102.34,2979.03,Two year,No,Bank transfer,1,1,No,No,No,1
CUST10907,13,73.27,926.4,Month-to-month,No,Electronic check,1,1,No,Yes,Yes,1
CUST10908,27,47.63,1252.83,Month-to-month,Fiber optic,Bank transfer,4,1,No,No,No,1
CUST10909,7,103.25,773.89,One year,No,Mailed check,0,3,No,No,No,1
CUST10910,56,38.77,2101.09,Two year,Fiber optic,Credit card,3,3,Yes,No,Yes,0
CUST10911,14,45.85,761.12,Month-to-month,Fiber optic,Credit card,1,1,No,Yes,No,1
CUST10912,28,90.82,2404.0,Month-to-month,No,Mailed check,1,2,No,No,Yes,1
CUST10913,71,103.46,7182.41,Month-to-month,Fiber optic,Credit card,5,2,No,No,Yes,1
CUST10914,43,118.94,5100.91,Two year,Fiber optic,Electronic check,3,1,No,No,Yes,1
CUST10915,34,53.62,1738.82,Month-to-month,DSL,Electronic check,2,3,No,No,No,1
CUST10916,40,36.63,1339.38,Month-to-month,Fiber optic,Credit card,1,5,Yes,No,Yes,1
CUST10917,57,125.38,7082.95,Two year,Fiber optic,Bank transfer,2,2,No,No,Yes,1
CUST10918,19,41.21,706.84,Month-to-month,Fiber optic,Mailed check,2,1,No,Yes,No,1
CUST10919,46,45.76,2105.97,One year,Fiber optic,Electronic check,2,2,No,Yes,Yes,1
CUST10920,63,55.59,3440.12,Month-to-month,DSL,Mailed check,1,1,No,No,Yes,0
CUST10921,42,80.59,3330.87,Two year,No,Bank transfer,5,3,Yes,No,Yes,1
CUST10922,33,117.7,3883.61,Month-to-month,DSL,Credit card,2,0,Yes,No,Yes,1
CUST10923,11,104.86,1254.88,Month-to-month,No,Credit card,1,3,No,No,Yes,1
CUST10924,18,99.36,1935.55,Month-to-month,DSL,Mailed check,3,1,No,No,Yes,1
CUST10925,69,43.39,3008.69,One year,Fiber optic,Mailed check,3,0,No,Yes,Yes,0
CUST10926,39,62.56,2462.39,One year,Fiber optic,Electronic check,1,0,No,No,No,1
CUST10927,22,75.23,1636.74,Month-to-month,No,Electronic check,2,0,No,No,Yes,1
CUST10928,31,40.48,1303.0,Month-to-month,DSL,Mailed check,5,0,Yes,No,Yes,1
CUST10929,42,53.71,2294.84,Two year,No,Bank transfer,3,2,No,Yes,Yes,0
CUST10930,39,57.37,2370.01,Month-to-month,Fiber optic,Electronic check,5,3,No,No,Yes,1
CUST10931,51,38.36,1767.49,Month-to-month,Fiber optic,Mailed check,0,0,No,Yes,No,1
CUST10932,19,82.78,1549.37,One year,Fiber optic,Bank transfer,0,1,No,Yes,Yes,1
CUST10933,47,99.03,4688.33,Month-to-month,DSL,Credit card,2,4,No,No,No,1
CUST10934,32,32.34,1032.25,Month-to-month,Fiber optic,Credit card,1,5,No,No,Yes,1
CUST10935,68,75.52,5041.44,Month-to-month,DSL,Mailed check,3,0,No,No,Yes,1
CUST10936,12,107.13,1155.62,Month-to-month,DSL,Mailed check,0,1,Yes,No,No,1
CUST10937,11,103.54,1219.57,Month-to-month,Fiber optic,Credit card,0,0,No,No,Yes,1
CUST10938,34,110.58,3684.03,One year,Fiber optic,Bank transfer,1,3,No,No,Yes,1
CUST10939,37,72.07,2491.1,One year,DSL,Mailed check,3,2,No,Yes,Yes,1
CUST10940,50,111.16,5643.66,Month-to-month,DSL,Bank transfer,0,1,No,Yes,Yes,1
CUST10941,30,50.28,1554.3,Two year,DSL,Electronic check,2,3,No,No,Yes,1
CUST10942,66,62.89,4139.15,Month-to-month,DSL,Mailed check,3,3,Yes,No,Yes,1
CUST10943,35,43.52,1431.74,One year,Fiber optic,Mailed check,1,0,No,No,No,1
CUST10944,10,74.09,729.56,Month-to-month,DSL,Credit card,0,1,No,No,No,1
CUST10945,9,66.17,717.09,One year,No,Electronic check,0,2,No,No,No,0
CUST10946,71,50.3,3409.83,Month-to-month,DSL,Credit card,3,1,No,No,No,1
CUST10947,10,103.94,883.0,Month-to-month,DSL,Mailed check,3,1,No,Yes,No,1
CUST10948,69,57.95,3935.77,Month-to-month,No,Electronic check,4,0,No,No,Yes,0
CUST10949,21,53.64,1123.78,Month-to-month,DSL,Bank transfer,1,6,No,Yes,Yes,1
CUST10950,7,38.74,221.55,Month-to-month,Fiber optic,Bank transfer,1,0,Yes,No,No,1
CUST10951,22,71.08,1628.04,One year,No,Electronic check,5,2,No,No,Yes,1
CUST10952,45,56.81,2665.33,Two year,No,Electronic check,1,1,No,Yes,Yes,1
CUST10953,31,63.77,2004.75,Month-to-month,Fiber optic,Electronic check,2,2,No,No,No,1
CUST10954,57,49.78,2893.5,Two year,DSL,Mailed check,0,2,No,No,Yes,0
CUST10955,44,105.13,4652.93,One year,Fiber optic,Electronic check,1,3,No,Yes,No,1
CUST10956,29,122.65,3557.8,Two year,No,Bank transfer,2,2,Yes,No,Yes,1
CUST10957,46,77.28,3425.52,One year,No,Electronic check,2,1,No,No,Yes,0
CUST10958,70,92.51,6372.9,One year,DSL,Credit card,3,1,No,No,No,0
CUST10959,30,116.05,3346.41,Month-to-month,Fiber optic,Credit card,5,3,Yes,No,No,1
CUST10960,12,129.88,,One year,DSL,Bank transfer,5,2,No,No,Yes,1
CUST10961,30,89.42,,Two year,DSL,Credit card,4,1,No,Yes,No,1
CUST10962,61,118.43,7079.3,Month-to-month,Fiber optic,Credit card,4,2,No,No,Yes,1
CUST10963,16,120.4,1933.66,Month-to-month,DSL,Electronic check,3,1,No,No,Yes,1
CUST10964,69,108.1,7371.38,Month-to-month,DSL,Mailed check,3,2,No,No,No,1
CUST10965,43,73.4,3049.28,Two year,DSL,Credit card,1,1,No,No,Yes,0
CUST10966,44,33.52,1412.35,Month-to-month,Fiber optic,Mailed check,1,1,No,Yes,Yes,1
CUST10967,23,26.66,501.13,One year,DSL,Bank transfer,0,2,No,No,No,1
CUST10968,67,75.11,5093.04,Two year,Fiber optic,Credit card,2,2,No,No,Yes,0
CUST10969,3,76.9,213.9,Two year,DSL,Credit card,5,1,No,No,Yes,1
CUST10970,22,67.77,1572.46,Month-to-month,No,Mailed check,0,2,No,Yes,Yes,1
CUST10971,31,84.66,2580.11,One year,DSL,Mailed check,3,1,No,No,No,1
CUST10972,35,82.98,2863.73,Two year,Fiber optic,Electronic check,0,0,No,No,No,0
CUST10973,35,112.84,4136.74,Month-to-month,DSL,Mailed check,4,0,No,Yes,Yes,1
CUST10974,11,36.41,238.2,One year,DSL,Mailed check,0,4,No,No,Yes,1
CUST10975,17,48.64,955.33,Month-to-month,DSL,Mailed check,1,1,No,No,No,1
CUST10976,7,108.27,923.34,One year,DSL,Mailed check,2,3,No,Yes,Yes,1
CUST10977,42,114.02,4865.42,Month-to-month,DSL,Credit card,1,1,No,Yes,Yes,1
CUST10978,26,129.46,3332.91,Month-to-month,Fiber optic,Credit card,2,0,No,No,No,1
CUST10979,41,116.66,4925.75,Month-to-month,Fiber optic,Bank transfer,1,2,No,Yes,Yes,1
CUST10980,43,118.44,5060.74,Month-to-month,DSL,Electronic check,5,1,No,No,Yes,1
CUST10981,51,58.01,2887.93,Month-to-month,Fiber optic,Mailed check,2,2,Yes,Yes,Yes,1
CUST10982,40,67.17,2647.97,One year,Fiber optic,Bank transfer,3,1,No,No,Yes,1
CUST10983,47,53.15,2441.03,Month-to-month,DSL,Electronic check,3,0,Yes,No,Yes,1
CUST10984,43,88.66,3717.72,Month-to-month,Fiber optic,Mailed check,6,0,No,No,Yes,1
CUST10985,47,123.57,5918.79,One year,DSL,Bank transfer,1,2,No,Yes,Yes,1
CUST10986,45,61.19,2676.21,One year,DSL,Credit card,3,2,No,Yes,Yes,1
CUST10987,23,83.49,1917.31,Month-to-month,Fiber optic,Credit card,1,0,No,No,Yes,1
CUST10988,18,56.11,865.6,Two year,No,Mailed check,2,1,Yes,No,Yes,1
CUST10989,57,42.83,2444.39,Month-to-month,No,Mailed check,2,3,No,No,Yes,1
CUST10990,25,45.49,1021.66,Two year,No,Mailed check,1,2,Yes,No,No,1
CUST10991,40,31.08,1125.15,Month-to-month,Fiber optic,Bank transfer,1,1,No,Yes,No,0
CUST10992,15,124.68,1859.27,One year,DSL,Mailed check,3,1,No,No,Yes,1
CUST10993,32,67.3,2259.3,Two year,DSL,,1,2,No,Yes,Yes,1
CUST10994,39,112.58,4434.66,Two year,DSL,Electronic check,2,3,No,Yes,Yes,1
CUST10995,46,96.54,4491.75,One year,DSL,Mailed check,3,1,No,No,Yes,1
CUST10996,38,45.15,1702.71,One year,DSL,Electronic check,1,2,Yes,No,No,1
CUST10997,26,43.42,1095.36,Month-to-month,Fiber optic,Bank transfer,4,2,No,Yes,Yes,1
CUST10998,70,110.26,7797.31,One year,DSL,Credit card,1,2,Yes,Yes,No,1
CUST10999,37,52.79,1896.91,One year,DSL,Credit card,2,2,Yes,Yes,Yes,0
CUST11000,59,120.89,7215.95,Two year,Fiber optic,Mailed check,0,3,No,No,Yes,1
CUST11001,54,39.71,2267.93,Month-to-month,Fiber optic,Credit card,2,2,No,No,Yes,1
CUST11002,41,96.16,3858.42,Month-to-month,No,Credit card,2,1,No,Yes,Yes,1
CUST11003,64,110.52,7003.84,One year,DSL,Mailed check,2,0,No,No,No,1
CUST11004,10,49.7,442.43,Month-to-month,Fiber optic,Credit card,2,0,Yes,No,No,1
CUST11005,67,54.0,3471.3,Month-to-month,DSL,Mailed check,2,3,Yes,Yes,Yes,0
CUST11006,62,126.27,7781.8,Month-to-month,Fiber optic,Credit card,5,1,Yes,No,No,1
CUST11007,37,52.78,2083.0,One year,DSL,Mailed check,3,2,No,No,Yes,1
CUST11008,53,70.15,3613.39,Month-to-month,DSL,Mailed check,4,1,No,No,No,1
CUST11009,38,70.41,2808.1,Month-to-month,Fiber optic,Electronic check,0,1,No,Yes,No,0
CUST11010,20,51.57,988.06,Month-to-month,DSL,Credit card,2,4,Yes,No,No,1
CUST11011,58,106.46,6386.08,Two year,DSL,Mailed check,2,2,No,No,Yes,1
CUST11012,18,106.04,1840.54,One year,No,Credit card,1,0,No,Yes,Yes,1
CUST11013,23,64.72,1474.16,Month-to-month,DSL,Electronic check,4,1,No,No,No,1
CUST11014,38,112.69,4191.2,Month-to-month,Fiber optic,Bank transfer,0,4,No,No,Yes,1
CUST11015,61,47.37,2820.8,One year,Fiber optic,Mailed check,0,1,No,Yes,No,1
CUST11016,28,25.45,846.42,Month-to-month,DSL,Mailed check,3,0,No,No,Yes,0
CUST11017,36,84.97,3106.37,One year,Fiber optic,Electronic check,2,0,Yes,Yes,No,1
CUST11018,3,129.38,491.02,Month-to-month,DSL,Electronic check,2,1,No,Yes,Yes,1
CUST11019,9,29.06,129.98,Two year,Fiber optic,Mailed check,1,1,No,No,No,0
CUST11020,5,46.84,299.68,Month-to-month,DSL,Mailed check,4,0,No,No,Yes,1
CUST11021,6,79.49,379.8,One year,DSL,Credit card,2,1,No,No,Yes,1
CUST11022,63,110.04,6798.79,Month-to-month,DSL,Mailed check,3,4,No,No,Yes,1
CUST11023,61,34.35,2119.23,Two year,No,Electronic check,2,4,No,No,Yes,0
CUST11024,60,66.5,4012.85,Two year,Fiber optic,Mailed check,2,1,No,No,No,1
CUST11025,5,103.44,522.53,One year,No,Bank transfer,1,3,No,Yes,Yes,1
CUST11026,6,64.01,455.82,Month-to-month,Fiber optic,Mailed check,4,1,No,No,Yes,1
CUST11027,21,44.83,1028.79,Month-to-month,Fiber optic,Credit card,0,3,No,Yes,Yes,1
CUST11028,41,45.53,2013.7,Two year,Fiber optic,Mailed check,2,1,No,No,Yes,1
CUST11029,25,68.06,1582.47,One year,No,Bank transfer,2,2,No,No,Yes,1
CUST11030,36,75.34,2862.44,Month-to-month,Fiber optic,Electronic check,4,0,No,No,Yes,1
CUST11031,13,115.49,1689.6,Month-to-month,Fiber optic,Electronic check,1,2,No,No,Yes,1
CUST11032,53,92.44,4862.7,Month-to-month,Fiber optic,Credit card,3,4,No,No,Yes,1
CUST11033,23,97.49,2075.42,Two year,Fiber optic,Mailed check,3,5,No,No,Yes,1
CUST11034,5,128.21,502.7,One year,DSL,Mailed check,0,2,No,Yes,Yes,1
CUST11035,54,68.24,3638.77,One year,Fiber optic,Bank transfer,3,5,No,No,Yes,1
CUST11036,66,67.35,4646.51,One year,DSL,Electronic check,4,1,No,No,Yes,1
CUST11037,2,121.95,245.61,Month-to-month,No,Bank transfer,0,0,No,Yes,No,1
CUST11038,32,50.82,1564.52,Month-to-month,Fiber optic,Mailed check,1,3,No,No,Yes,1
CUST11039,60,101.63,6029.26,Month-to-month,No,Electronic check,2,3,No,No,Yes,1
CUST11040,51,104.23,5183.46,One year,Fiber optic,Mailed check,2,3,No,No,No,1
CUST11041,62,35.27,2274.2,Month-to-month,Fiber optic,Mailed check,3,1,No,No,Yes,1
CUST11042,30,74.16,2215.59,Month-to-month,DSL,Electronic check,2,1,No,No,No,1
CUST11043,27,46.06,1453.6,Month-to-month,No,Bank transfer,3,2,No,No,No,1
CUST11044,52,44.46,2374.74,Month-to-month,Fiber optic,Bank transfer,0,1,Yes,No,Yes,1
CUST11045,12,73.7,967.39,One year,DSL,Mailed check,3,0,No,No,Yes,1
CUST11046,18,55.39,972.81,Month-to-month,DSL,Credit card,1,1,No,No,Yes,1
CUST11047,44,108.59,4668.86,Month-to-month,DSL,Bank transfer,1,0,No,Yes,No,1
CUST11048,49,120.3,5807.34,One year,Fiber optic,Credit card,0,3,No,No,Yes,1
CUST11049,9,109.29,846.69,Month-to-month,Fiber optic,Electronic check,1,2,No,No,No,1
CUST11050,37,52.93,2049.45,Month-to-month,No,Credit card,1,3,No,Yes,Yes,1
CUST11051,27,53.78,1413.57,Month-to-month,Fiber optic,Mailed check,4,3,No,No,No,1
CUST11052,37,51.75,2010.0,Two year,Fiber optic,Bank transfer,0,3,Yes,No,Yes,1
CUST11053,70,39.18,2756.19,Month-to-month,Fiber optic,Credit card,2,2,Yes,No,No,1
CUST11054,6,124.1,715.32,One year,No,Mailed check,1,4,No,Yes,No,1
CUST11055,72,67.22,,Two year,No,Mailed check,2,3,Yes,No,Yes,0
CUST11056,33,48.59,1633.63,One year,DSL,Electronic check,2,0,Yes,No,Yes,1
CUST11057,56,113.9,,Month-to-month,No,Bank transfer,1,4,No,Yes,Yes,1
CUST11058,31,66.92,2164.74,One year,Fiber optic,Credit card,2,1,No,No,Yes,1
CUST11059,23,28.69,588.33,Month-to-month,No,Mailed check,2,0,No,Yes,Yes,1
CUST11060,56,42.0,2413.61,Month-to-month,No,Electronic check,4,3,No,No,No,1
CUST11061,50,92.12,4770.08,Month-to-month,Fiber optic,Mailed check,3,2,No,No,Yes,1
CUST11062,11,107.21,1206.57,Month-to-month,DSL,Mailed check,2,3,No,Yes,Yes,1
CUST11063,51,47.15,2483.18,Month-to-month,Fiber optic,Credit card,4,3,No,Yes,Yes,1
CUST11064,55,121.33,6730.34,Month-to-month,DSL,Electronic check,3,1,No,No,Yes,1
CUST11065,28,114.35,3391.61,Month-to-month,Fiber optic,Mailed check,3,3,No,No,Yes,1
CUST11066,67,114.08,7680.52,Month-to-month,DSL,Bank transfer,1,1,No,Yes,Yes,1
CUST11067,47,48.9,2368.3,One year,Fiber optic,,0,0,Yes,No,No,1
CUST11068,25,30.31,754.12,Two year,No,Credit card,2,2,Yes,Yes,Yes,1
CUST11069,1,116.08,116.08,Month-to-month,DSL,Credit card,0,2,No,No,Yes,1
CUST11070,49,57.11,2677.57,One year,Fiber optic,Mailed check,1,2,No,No,Yes,1
CUST11071,16,89.99,1566.53,Month-to-month,Fiber optic,Bank transfer,1,2,Yes,Yes,Yes,1
CUST11072,55,104.8,5663.16,Month-to-month,Fiber optic,Credit card,1,1,No,Yes,Yes,0
CUST11073,38,38.47,1536.45,Month-to-month,DSL,Bank transfer,1,2,Yes,No,No,1
CUST11074,34,106.99,3679.26,Month-to-month,DSL,Electronic check,2,1,No,Yes,Yes,1
CUST11075,12,123.54,1574.26,Month-to-month,Fiber optic,Electronic check,3,1,No,No,Yes,1
CUST11076,52,101.48,5225.49,Month-to-month,Fiber optic,Mailed check,3,3,No,No,Yes,1
CUST11077,12,71.33,776.89,Month-to-month,Fiber optic,Electronic check,1,0,No,No,No,1
CUST11078,31,117.05,3666.39,Month-to-month,DSL,Mailed check,3,1,No,Yes,Yes,1
CUST11079,61,80.38,4873.95,Month-to-month,Fiber optic,Bank transfer,0,3,No,No,No,1
CUST11080,67,103.2,6791.3,Month-to-month,Fiber optic,Bank transfer,1,1,Yes,No,No,1
CUST11081,72,111.15,8196.65,Month-to-month,DSL,Electronic check,2,4,No,Yes,Yes,1
CUST11082,69,103.68,7074.78,Month-to-month,Fiber optic,Electronic check,1,1,No,No,No,1
CUST11083,41,55.22,2164.66,Month-to-month,DSL,Electronic check,2,2,No,No,Yes,1
CUST11084,15,37.37,536.34,Month-to-month,Fiber optic,Mailed check,0,1,No,No,No,1
CUST11085,61,50.03,3177.12,Month-to-month,No,Credit card,1,1,No,Yes,No,0
CUST11086,58,77.8,4295.73,Month-to-month,Fiber optic,Mailed check,1,2,No,No,No,1
CUST11087,72,78.05,5736.59,Two year,Fiber optic,Mailed check,6,3,No,Yes,Yes,0
CUST11088,47,86.18,3959.31,Month-to-month,DSL,Bank transfer,4,2,No,No,No,1
CUST11089,11,66.49,757.84,Month-to-month,DSL,Electronic check,6,1,No,No,No,1
CUST11090,37,107.62,3914.34,Month-to-month,DSL,Electronic check,1,1,No,Yes,Yes,1
CUST11091,33,120.88,4188.23,Two year,Fiber optic,Electronic check,1,2,No,No,Yes,0
CUST11092,61,50.91,3117.97,One year,No,Bank transfer,1,0,No,No,Yes,1
CUST11093,29,102.33,2896.76,One year,DSL,Mailed check,3,1,No,No,No,1
CUST11094,24,96.19,2278.45,Two year,DSL,Bank transfer,0,4,No,No,Yes,1
CUST11095,6,79.92,488.48,Month-to-month,DSL,Bank transfer,5,2,Yes,No,Yes,1
CUST11096,61,44.8,2750.57,Two year,Fiber optic,Mailed check,4,0,No,Yes,Yes,1
CUST11097,55,108.5,6011.38,Month-to-month,Fiber optic,Credit card,2,0,No,No,No,1
CUST11098,3,125.87,377.47,One year,Fiber optic,Credit card,2,1,No,No,No,1
CUST11099,32,100.79,3087.56,Month-to-month,No,Electronic check,2,1,No,No,Yes,1
CUST11100,35,121.38,4214.27,Month-to-month,DSL,Credit card,1,6,No,No,No,1
CUST11101,34,128.34,4424.23,Two year,Fiber optic,Electronic check,4,1,No,No,Yes,1
CUST11102,67,61.97,4085.0,Month-to-month,Fiber optic,Electronic check,2,1,No,Yes,No,1
CUST11103,11,92.01,1079.39,Two year,DSL,Bank transfer,0,0,No,No,No,1
CUST11104,23,74.76,1722.65,Month-to-month,No,Electronic check,3,1,Yes,Yes,No,1
CUST11105,14,128.6,1778.63,One year,DSL,Mailed check,2,0,No,No,No,1
CUST11106,18,34.85,746.71,Two year,Fiber optic,Electronic check,3,0,No,No,Yes,1
CUST11107,66,68.3,4333.99,Month-to-month,Fiber optic,Mailed check,4,1,No,Yes,No,1
CUST11108,68,116.93,7883.71,Two year,No,Credit card,6,0,No,No,Yes,1
CUST11109,4,54.83,342.56,One year,Fiber optic,Credit card,3,1,No,Yes,No,1
CUST11110,46,107.72,5138.12,One year,DSL,Electronic check,3,0,No,Yes,Yes,0
CUST11111,17,65.19,1336.83,Month-to-month,No,Bank transfer,0,0,No,Yes,Yes,1
CUST11112,14,127.9,1795.64,Month-to-month,Fiber optic,Mailed check,1,2,No,No,Yes,1
CUST11113,22,117.77,2636.73,One year,Fiber optic,Mailed check,3,1,No,No,Yes,1
CUST11114,14,56.64,874.7,Month-to-month,Fiber optic,Bank transfer,3,1,No,No,Yes,1
CUST11115,36,105.87,3938.83,Month-to-month,DSL,Credit card,3,3,No,Yes,Yes,1
CUST11116,72,60.37,4377.95,Month-to-month,Fiber optic,Mailed check,1,3,No,No,Yes,0
CUST11117,43,88.67,3905.42,Two year,No,Electronic check,1,4,No,No,Yes,1
CUST11118,53,94.14,5035.4,Month-to-month,DSL,Credit card,2,3,Yes,No,No,1
CUST11119,36,112.11,4088.18,One year,Fiber optic,Credit card,1,1,No,No,Yes,1
CUST11120,2,27.57,27.57,Two year,No,Mailed check,1,2,Yes,No,No,1
CUST11121,7,48.12,303.92,Month-to-month,Fiber optic,Bank transfer,2,2,No,No,Yes,1
CUST11122,20,99.75,1942.72,Month-to-month,No,Credit card,1,0,No,No,No,1
CUST11123,18,84.17,1396.17,One year,Fiber optic,Bank transfer,3,1,No,Yes,No,1
CUST11124,61,77.04,4534.28,Month-to-month,No,Mailed check,1,0,No,No,Yes,1
CUST11125,61,30.8,1836.44,One year,DSL,Credit card,2,3,No,No,Yes,1
CUST11126,62,61.57,3790.95,One year,Fiber optic,Credit card,2,0,No,No,Yes,0
CUST11127,46,115.84,5339.14,One year,Fiber optic,Bank transfer,2,0,No,No,Yes,1
CUST11128,41,28.24,1213.41,Month-to-month,Fiber optic,Electronic check,2,0,Yes,No,Yes,1
CUST11129,47,66.63,3150.42,One year,No,Mailed check,3,0,No,No,Yes,1
CUST11130,30,124.24,3701.51,One year,Fiber optic,Bank transfer,3,1,No,No,Yes,1
CUST11131,49,30.34,1395.15,Month-to-month,Fiber optic,Mailed check,2,1,No,No,Yes,1
CUST11132,58,103.72,6103.47,One year,Fiber optic,Bank transfer,3,0,No,No,No,1
CUST11133,55,52.05,2852.57,Two year,Fiber optic,Bank transfer,4,0,No,No,Yes,0
CUST11134,45,115.99,5176.17,One year,Fiber optic,Electronic check,2,3,No,No,Yes,1
CUST11135,5,103.34,498.05,Month-to-month,DSL,Bank transfer,2,2,Yes,No,Yes,1
CUST11136,53,118.0,6180.73,Month-to-month,Fiber optic,Bank transfer,1,0,No,No,No,1
CUST11137,27,47.67,1234.02,Month-to-month,No,Electronic check,2,0,No,No,No,1
CUST11138,54,80.79,4306.41,Month-to-month,Fiber optic,Bank transfer,1,0,No,No,No,1
CUST11139,39,106.82,4137.25,Month-to-month,Fiber optic,Bank transfer,1,2,No,No,Yes,1
CUST11140,64,50.8,3316.78,Two year,Fiber optic,Electronic check,4,2,No,Yes,Yes,1
CUST11141,25,49.23,1271.46,Month-to-month,Fiber optic,Bank transfer,3,0,No,No,Yes,1
CUST11142,68,27.85,2048.47,Two year,DSL,Mailed check,1,1,No,No,No,0
CUST11143,61,125.64,7785.21,Month-to-month,Fiber optic,Mailed check,1,1,Yes,No,Yes,1
CUST11144,24,99.55,2584.84,Month-to-month,Fiber optic,Bank transfer,1,3,No,No,No,1
CUST11145,35,91.73,3266.47,Month-to-month,DSL,Electronic check,3,1,No,Yes,Yes,1
CUST11146,39,103.12,4075.99,Month-to-month,DSL,Electronic check,4,3,No,No,Yes,1
CUST11147,56,80.82,4477.18,One year,Fiber optic,Mailed check,0,2,No,No,No,0
CUST11148,50,74.99,3832.1,Two year,Fiber optic,Credit card,4,1,Yes,Yes,Yes,1
CUST11149,62,72.2,4410.79,Two year,Fiber optic,Electronic check,2,3,No,No,Yes,1
CUST11150,27,92.25,2343.7,Month-to-month,DSL,Credit card,0,1,No,No,No,1
CUST11151,37,46.16,1860.55,One year,Fiber optic,Electronic check,3,1,No,No,Yes,1
CUST11152,32,118.25,3659.08,Month-to-month,Fiber optic,Mailed check,4,2,No,Yes,Yes,1
CUST11153,66,110.23,7319.07,Two year,Fiber optic,Mailed check,4,0,No,No,Yes,1
CUST11154,22,61.7,1269.37,Month-to-month,Fiber optic,Mailed check,1,1,No,No,No,1
CUST11155,43,85.75,3799.92,Month-to-month,DSL,Electronic check,0,1,No,No,No,1
CUST11156,9,39.81,484.58,Month-to-month,No,Credit card,3,1,No,No,Yes,1
CUST11157,62,127.1,7933.12,Month-to-month,DSL,Mailed check,2,3,No,No,No,1
CUST11158,28,119.8,3479.04,Month-to-month,Fiber optic,Credit card,5,0,No,No,Yes,1
CUST11159,25,121.8,3045.73,Two year,DSL,Bank transfer,1,0,No,No,Yes,1
CUST11160,42,59.88,2738.38,One year,Fiber optic,Bank transfer,4,2,No,No,Yes,1
CUST11161,36,42.76,1613.98,Two year,DSL,Mailed check,3,0,No,No,Yes,1
CUST11162,62,47.24,2838.82,Month-to-month,No,Bank transfer,1,1,Yes,No,Yes,0
CUST11163,39,34.45,1350.51,One year,Fiber optic,Credit card,2,1,No,Yes,No,1
CUST11164,38,37.61,1413.93,Month-to-month,Fiber optic,Credit card,1,0,No,Yes,No,1
CUST11165,8,32.49,234.88,Month-to-month,DSL,Credit card,3,1,No,Yes,Yes,1
CUST11166,2,128.93,128.93,Month-to-month,DSL,Electronic check,3,0,No,No,Yes,1
CUST11167,29,32.78,989.31,Month-to-month,Fiber optic,Bank transfer,0,1,No,No,Yes,1
CUST11168,72,38.92,2663.66,One year,Fiber optic,Mailed check,4,0,No,No,Yes,1
CUST11169,67,111.86,7242.08,Month-to-month,Fiber optic,Credit card,1,2,No,Yes,Yes,1
CUST11170,46,85.93,3918.38,Month-to-month,No,Credit card,1,3,No,No,No,1
CUST11171,46,106.31,4814.67,One year,Fiber optic,Credit card,1,1,No,No,No,1
